tmdb_id,credit_id,person_id,department,job
298312,5539c40c92514138a9003a32,17677,Art,Production Design
298312,5660dd18c3a36875f9005663,33678,Camera,Director of Photography
298312,546435e90e0a262942000c95,65243,Production,Producer
298312,5539c3e2925141651800a770,84348,Production,Producer
298312,5539c4e6925141275e002772,91069,Writing,Storyboard
298312,5539c4949251414081003175,582811,Costume & Make-Up,Hairstylist
261392,533334f3c3a3686aaf004b1d,1299380,Directing,Director
261392,53333519c3a3686a9d004a85,203285,Writing,Writer
261392,559d5d0b92514125180000ee,75572,Production,Executive Producer
261392,559d5d12925141250f0000dc,71556,Production,Executive Producer
261392,559d5d21c3a36865980000c1,1485544,Production,Executive Producer
261392,559d5d2a92514125180000f2,1485545,Production,Executive Producer
261392,559d5d3892514125150000cc,1183421,Production,Executive Producer
261392,559d5d3fc3a36865910000ea,1485546,Production,Executive Producer
261392,559d5d4792514125180000f8,1485547,Production,Executive Producer
261392,559d5d5592514125150000cf,321,Production,Producer
277216,53a06519c3a36850e8002ce4,37932,Directing,Director
277216,55c0039a9251410ee7000233,989235,Writing,Screenplay
277216,56829e0cc3a3685f890004f4,1041278,Production,Producer
277216,56829e219251417def014b2a,93023,Production,Producer
277216,56829e4dc3a3685f89000502,37932,Production,Producer
277216,56829e7392514169d000046c,547,Production,Casting
277216,56829e809251414ecb005e62,119179,Production,Casting
277216,56829e8cc3a3684be9013c71,17050,Art,Production Design
277216,56829ee8c3a3686075013142,1555298,Art,Art Direction
277216,543194560e0a26587200236d,9778,Production,Producer
310133,54899b7092514161c70017e8,1293994,Directing,Director
310133,54899b9992514161d5001779,1293994,Writing,Writer
310133,54899bd2c3a3686f5b001637,101814,Writing,Writer
310133,553aabcec3a3683c48000b60,1298750,Sound,Original Music Composer
310133,553aabf092514135c8000a68,1458711,Camera,Director of Photography
310133,553aabfd925141275e003d04,1094152,Camera,Director of Photography
310133,553aac2fc3a3687845009193,1458712,Costume & Make-Up,Costume Design
310133,553aac40c3a3684c5b005826,1458713,Editing,Editor
310133,553aac4d9251416874001e00,1290981,Editing,Editor
310133,553aac8d9251416874001e08,1458714,Art,Production Design
40205,52fe4586c3a36847f80cc277,77208,Production,Producer
40205,52fe4586c3a36847f80cc271,108784,Writing,Writer
40205,52fe4586c3a36847f80cc26b,118463,Directing,Director
308084,5648ac4cc3a368260500767e,45405,Production,Executive Producer
308084,5648ac579251413ae100765c,45407,Production,Executive Producer
308084,547fb037c3a36829a7000620,118415,Directing,Director
308084,5648ab9fc3a3682601007d99,118415,Camera,Director of Photography
308084,5648abb5c3a368261a007a3b,118415,Editing,Editor
308084,5648ac05c3a368260c007adf,118415,Production,Producer
308084,5648abbfc3a3682614007c67,118415,Production,Casting
308084,55566fce9251412ff9001fd2,118415,Writing,Writer
308084,5648abd1c3a368260c007ad2,118416,Costume & Make-Up,Costume Design
308084,5648ac6fc3a368261a007a5b,118416,Production,Producer
274479,5718ec4f925141666600034d,1424696,Camera,Steadicam Operator
274479,5391e544c3a3685ed900173e,17883,Directing,Director
274479,5391e550c3a3686480001889,17883,Writing,Screenplay
274479,5677e52992514179e10092fc,174514,Writing,Story
274479,5677e537c3a368168e009328,17883,Writing,Story
274479,5677e549c3a368167c008d8f,17883,Production,Producer
274479,5677e557c3a368167a0092f7,2043,Production,Producer
274479,5677e56492514179e1009302,1027025,Production,Producer
274479,5677e573c3a3681685008ad6,6624,Production,Producer
274479,5677e5819251417845001746,70701,Production,Producer
245168,55b9cd6892514123d5003d4c,2949,Sound,Original Music Composer
245168,56c4478ec3a3687203001e84,11295,Production,Casting
245168,56c45135c3a36871f4001db6,32491,Costume & Make-Up,Makeup Artist
245168,56c45122c3a36872070020c4,32491,Costume & Make-Up,Hairstylist
245168,56c447679251416ba7001e15,37756,Production,Producer
245168,55b9cdc5c3a3684af1003b2c,50952,Art,Production Design
245168,56c4504bc3a36871fd001d99,53020,Art,Set Decoration
245168,55b9cdb6c3a3684af5003739,61936,Costume & Make-Up,Costume Design
245168,55b9cda1c3a3684af80039d9,71534,Editing,Editor
245168,56c4477c9251416bac001b9f,71572,Production,Producer
323272,55d3735a925141200a00031f,78040,Directing,Director
323272,55d373689251412010000331,78040,Writing,Writer
323272,55d37372c3a3683b830002ee,430997,Writing,Writer
323272,56640e4cc3a3682be900811c,1545372,Crew,Cinematography
323272,56640e5bc3a3682bd80083d9,78040,Editing,Editor
323272,56b61992c3a36806f8008ad7,1573466,Sound,Music
276907,539f18d50e0a2631db0002a0,4723,Writing,Writer
276907,539f18e10e0a26679700046c,4723,Directing,Director
276907,553e6e6ac3a3683e550087b1,1046115,Editing,Editor
276907,55a0ee9d925141297d0012c7,2236,Production,Producer
276907,55a0eed0c3a3681ce700119f,1129513,Production,Producer
276907,55a0eee4c3a3681cde00113c,1486231,Production,Producer
276907,55a0eefac3a3681cde001142,2238,Production,Producer
276907,55a0ef109251412977001186,57049,Production,Producer
276907,55a0efb6c3a3681ce300127b,1113,Production,Casting
276907,55a0efe0925141297d0012eb,1398758,Art,Production Design
323373,560e9d1d925141478d0037e6,186478,Camera,Director of Photography
323373,560e9ca89251413f090031e8,560174,Production,Producer
323373,560e9cd4925141477900375b,1015889,Production,Executive Producer
323373,560e9ce39251414ab90009df,1174074,Production,Executive Producer
323373,56bb144ec3a3681b840021f7,1193870,Sound,Sound Effects Editor
323373,59a53c559251412f090081d5,1193871,Sound,Sound Effects Editor
323373,560e9d0ac3a368681400d49f,1397790,Production,Associate Producer
323373,59a53d3dc3a3684037007bb6,1406072,Crew,Stunt Coordinator
323373,56bb147092514169c80022d6,1420717,Crew,Sound Recordist
323373,54d1a4c4c3a36873880012d4,1422673,Directing,Director
306819,547a2834c3a36835be00038c,3683,Costume & Make-Up,Costume Design
306819,56cbf22792514124670014e2,2236,Production,Producer
306819,56cbf23692514124570014b8,2238,Production,Producer
306819,56cbf29d9251412452001510,2949,Sound,Original Music Composer
306819,56cbf27ec3a36865d900146f,5164,Production,Producer
306819,5552920a9251417175002de1,6379,Art,Production Design
306819,56cbf22fc3a36865db00151d,9151,Production,Executive Producer
306819,56cbf262925141245e00154f,16706,Production,Executive Producer
306819,56cbf2b19251412461001564,16363,Production,Casting
306819,56cbf23f925141245e001548,16363,Production,Co-Producer
313922,572dfbc5c3a3680f3f00288a,2952,Production,Casting
313922,572dedfb9251416c340010d5,20487,Production,Producer
313922,572e063092514165ec003139,30065,Costume & Make-Up,Makeup Artist
313922,572dee249251410d30001f6e,47099,Production,Producer
313922,54ac32a6c3a36822b7004521,74655,Directing,Director
313922,5521ba08c3a3684dc1003e59,74655,Writing,Writer
313922,572e0312c3a3684bd3000141,90280,Art,Production Design
313922,576ba4479251416755000e80,209513,Production,Co-Producer
313922,55330cf892514140b50021a5,1010024,Camera,Director of Photography
313922,572e032592514165ee003237,1070314,Art,Set Decoration
283587,55e8136f9251413e41001b8e,17605,Production,Producer
283587,53d16d1b0e0a265dfc00d0f9,60476,Production,Producer
283587,53d16d660e0a265dea00d321,64954,Editing,Editor
283587,53d16ce70e0a265df000d2ae,87257,Writing,Screenplay
283587,53d16cdc0e0a265dea00d319,87257,Directing,Director
283587,55e7f587c3a3682c6b0016f0,87257,Camera,Director of Photography
283587,55e813a19251413e45001b36,87257,Production,Producer
283587,55e7f620c3a3682c5d00194a,93600,Editing,Editor
283587,53d16d4b0e0a265df000d2b3,141298,Production,Producer
283587,53d16d0e0e0a265e0100cf44,213058,Production,Executive Producer
345468,5585985e92514137bc000657,1479447,Directing,Director
345468,5585986c92514137b7000669,1479448,Writing,Writer
81704,52fe48269251416c91081f6b,73008,Production,Producer
81704,57a8ec6fc3a368254e009dae,144329,Crew,Cinematography
81704,52fe48269251416c91081f5f,1141827,Writing,Screenplay
81704,52fe48269251416c91081f59,1141827,Directing,Director
81704,52fe48269251416c91081f65,1141832,Production,Producer
81704,52fe48269251416c91081f71,1141833,Editing,Editor
81704,52fe48269251416c91081f7d,1141834,Sound,Music
319076,565001459251414b07006180,80423,Writing,Writer
319076,54bb7821c3a3681421004b1a,589610,Directing,Director
319076,56500176c3a368070f005f0f,589610,Writing,Writer
296100,57277a979251410f2a0000a6,6874,Production,Executive Producer
296100,54305541c3a36831bb0010ef,18789,Production,Executive Producer
296100,543055680e0a2646460011ca,19274,Production,Producer
296100,548a42f1925141260e00042a,23541,Production,Executive Producer
296100,5430555cc3a36831b5001116,40383,Production,Executive Producer
296100,554daae09251416984000ce5,54734,Writing,Screenplay
296100,543055360e0a26463a0010f2,54734,Production,Producer
296100,554daaf5c3a3682431003e7a,56661,Writing,Screenplay
296100,5430550bc3a36831b2001184,56661,Directing,Director
296100,5860061bc3a3681a6501d978,64227,Crew,Cinematography
253412,569e12b89251415af100008c,67813,Production,Producer
253412,569e15d8c3a36858e50065dc,1565650,Production,Researcher
253412,569e15f69251415e5e0061b7,1444955,Crew,Property Master
253412,569e16609251415af1000186,1335568,Sound,Music Editor
253412,569e1eea9251415af10002f5,1565655,Visual Effects,Animation
253412,569e1f059251415e6a006279,1565656,Visual Effects,Animation
253412,569e1f18c3a36858d2006125,1565657,Visual Effects,Animation
253412,569e22d9c3a36858dc0063c7,1430468,Costume & Make-Up,Makeup Artist
253412,569e24379251415e6d005e50,1565669,Lighting,Gaffer
253412,569e244a9251415e670064ab,1456410,Lighting,Gaffer
314365,566c2fdb9251415001002dd6,322,Production,Producer
314365,566c2794c3a3683f56007b74,117,Sound,Original Music Composer
314365,56d95fbb9251412e2800471f,5328,Production,Casting
314365,566c28b7c3a368535a008594,10684,Production,Executive Producer
314365,54a1ad47c3a368764f009bc3,21267,Editing,Editor
314365,54a1abe1c3a368554200a773,17867,Directing,Director
314365,54a1ac0c925141190d001e1a,17867,Writing,Writer
314365,56d966bbc3a36870ac00f6ec,18786,Costume & Make-Up,Key Hair Stylist
314365,56d960199251412fe8005c47,19689,Production,Casting
314365,566c27d8c3a3682e98007c81,35514,Costume & Make-Up,Costume Design
245698,52fe4f0ac3a36847f82b906d,9181,Directing,Director
245698,52fe4f0ac3a36847f82b9073,23227,Writing,Screenplay
245698,52fe4f0ac3a36847f82b9079,17786,Writing,Screenplay
245698,52fe4f0ac3a36847f82b907f,17785,Writing,Screenplay
245698,52fe4f0ac3a36847f82b9085,21865,Production,Producer
245698,52fe4f0ac3a36847f82b908b,2219,Production,Producer
245698,56aa8dc1c3a3681c3f000366,2484,Editing,Editor
245698,595c90559251410b8606c158,1046612,Crew,Cinematography
295964,5689952fc3a3680e01001da6,1307,Production,Executive Producer
295964,5689953bc3a3686075027965,59839,Production,Executive Producer
295964,56899577c3a3680e01001db7,3310,Editing,Editor
295964,568995909251412e52026442,5329,Art,Production Design
295964,56899518c3a3685f89012215,5381,Production,Executive Producer
295964,568994afc3a36828f501e728,5382,Production,Producer
295964,568994bb925141133401e585,10950,Production,Producer
295964,568995839251417e6300f72b,16363,Production,Casting
295964,570bdbe7c3a36802b2000612,18784,Art,Supervising Art Director
295964,568994e8c3a3686075027955,21390,Production,Executive Producer
159824,52fe4c219251416c910f0d93,53684,Production,Producer
159824,52fe4c219251416c910f0d7b,185438,Directing,Director
159824,52fe4c219251416c910f0d81,185438,Writing,Characters
159824,52fe4c219251416c910f0d87,1003944,Writing,Writer
159824,52fe4c219251416c910f0d8d,1003945,Writing,Writer
159824,55516212c3a3684191001a6a,1447481,Art,Art Department Manager
159824,5523eb16c3a3684dd4009b5f,1450992,Visual Effects,Animation
159824,554af01d9251414692000ff1,1452997,Visual Effects,Animation
159824,55347157925141675e000fa0,1455610,Visual Effects,Animation
301228,54e700be92514110f6000af4,1429200,Directing,Director
301228,54e700d1c3a3685b0000110d,1429200,Writing,Writer
301228,56150d6cc3a36818a10041f5,1519835,Production,Producer
301228,56150ddcc3a368680b01b638,51120,Production,Producer
301228,56150e10925141356a0003dd,1429200,Production,Producer
301228,56150e4d9251417ef5002f8b,28496,Production,Producer
301228,56150e7ac3a368680b01b64a,1519836,Production,Producer
301228,56150eb3c3a368680e01adcd,1519837,Sound,Music
301228,56150ec4c3a36818a1004227,1519838,Sound,Music
301228,56150eda925141031c00094f,1519839,Camera,Director of Photography
330112,5500cb1c925141275c001820,77723,Directing,Director
330112,5500cb249251413d9b001e32,77723,Writing,Writer
285689,587d08e49251413eec01a953,1448107,Camera,Camera Operator
285689,587d0a4fc3a368426e00fb24,1300849,Sound,Sound Mixer
285689,544bd53fc3a36872b400034a,408,Directing,Director
285689,587d077c9251413ecb01c500,408,Production,Producer
285689,587d079b9251413f4601a84d,10223,Production,Executive Producer
285689,587d07b4c3a36846c3016ae7,1525,Production,Producer
285689,587d07d6c3a36849ff019396,1098701,Sound,Original Music Composer
285689,587d08319251413f1b01ca72,1740003,Editing,Editor
285689,587d08919251413f4601a8c0,1577398,Costume & Make-Up,Makeup Artist
285689,587d08bac3a36849ff0193f6,1402475,Costume & Make-Up,Hairstylist
296098,564b24409251414dd1003509,153,Sound,Original Music Composer
296098,5430507dc3a36831ac001073,488,Directing,Director
296098,543050e4c3a36831b50010a0,488,Production,Producer
296098,564b24679251414dcb003492,492,Camera,Director of Photography
296098,564b26449251414dcd0033b6,493,Editing,Editor
296098,543050a2c3a36831af001075,1223,Writing,Writer
296098,5588a061c3a3683d500007cf,1224,Writing,Writer
296098,564b247a9251414dc2003395,2242,Production,Casting
296098,56fa49029251414df4001f04,2216,Sound,Sound Re-Recording Mixer
296098,564b240dc3a3686031003180,4769,Production,Executive Producer
316042,54ac6a4bc3a368077b007be0,84021,Directing,Director
316042,56a9b906c3a36872e100388c,84021,Writing,Writer
316042,56b8a4bf92514178e3003244,4583,Production,Producer
316042,56b8a4d1c3a368481600a2b8,84021,Production,Producer
316042,56b8a4e8c3a368070000ecb8,1289423,Sound,Music
316042,56b8a4ffc3a368070000ecbc,66228,Camera,Director of Photography
316042,56b8a5109251415b4b0034ec,19953,Editing,Editor
316042,56b8a5209251410755004dd0,7800,Production,Casting
316042,56b8a52f92514136f20014d9,18457,Production,Casting
316042,56b8a54fc3a36806f100f684,1567300,Production,Casting Associate
244316,52fe4eefc3a36847f82b1de1,2679,Directing,Director
244316,58e9309cc3a36872af05edc2,16651,Editing,Editor
244316,58e92f79c3a3687326063888,18344,Production,Producer
244316,58e930009251412810067349,56535,Sound,Original Music Composer
244316,58e931f29251414b2802394d,62703,Art,Production Design
244316,59937d32c3a3687ec4006a80,62922,Camera,Director of Photography
244316,59937d4ac3a3687f62006029,65109,Production,Line Producer
244316,59937e6992514153ff006723,137485,Production,Executive Producer
244316,52fe4eefc3a36847f82b1de7,145612,Writing,Screenplay
244316,58e931ae9251413ce400871f,178539,Production,Casting
306947,58bc3535c3a368663003846b,10572,Sound,Music
306947,547b484a9251412d6d0000b5,54025,Directing,Director
306947,56e6fb57c3a3685a9600b00f,54047,Writing,Screenplay
306947,58bc3663c3a36851cd0202cd,54047,Production,Producer
306947,56e6fb63c3a3685aa400a630,54048,Writing,Screenplay
306947,58bc367ec3a368668f033e54,54048,Production,Producer
306947,58bc3648c3a36851cd0202a0,54049,Production,Producer
306947,58bc35b1925141607303d357,63273,Costume & Make-Up,Costume Design
306947,58bc3547c3a368515d020274,983625,Crew,Cinematography
306947,58bc3697925141607b03ce10,1001661,Production,Producer
270487,568262a6c3a3682abc00ca4a,151,Camera,Director of Photography
270487,5379169fc3a36855250044af,1223,Directing,Director
270487,547510c7925141527300089f,1223,Editing,Editor
270487,5475109092514144d5000d01,1223,Production,Producer
270487,537916b6c3a368553a00456d,1223,Writing,Writer
270487,537916acc3a368551e004555,1224,Directing,Director
270487,547510ab92514108ef000b83,1224,Editing,Editor
270487,5475109ac3a368432d0008c0,1224,Production,Producer
270487,537916bfc3a368551e004558,1224,Writing,Writer
270487,56b7e5de92514116b4000d5b,1225,Sound,Music
4912,52fe43e2c3a36847f80760af,39991,Writing,Novel
4912,52fe43e2c3a36847f80760bb,29525,Production,Producer
4912,52fe43e2c3a36847f80760cd,29524,Production,Executive Producer
4912,52fe43e2c3a36847f80760d9,39992,Production,Executive Producer
4912,52fe43e2c3a36847f80760df,39993,Sound,Original Music Composer
257445,58ab3f3792514158c00003d1,403,Camera,Director of Photography
257445,5639580f9251414c70000398,531,Sound,Original Music Composer
257445,58ab3f86925141590e0003b0,546,Production,Casting
257445,58ab3eaec3a36849e0000350,1296,Production,Executive Producer
257445,58ab3f69925141590e00039b,5546,Editing,Editor
257445,58ab3f1f92514158df0003d8,6874,Production,Executive Producer
257445,559eace5c3a368081d00206c,7130,Writing,Story
257445,559eacd69251412db2001c72,7131,Writing,Story
257445,58ab3f9792514158c8000448,9618,Art,Production Design
257445,58ab401592514158c0000463,10970,Costume & Make-Up,Costume Design
304372,546c651a9251413053000e9c,104025,Directing,Director
304372,546c6536c3a368097d000f3b,57775,Writing,Screenplay
304372,546c6547c3a3680980000e3d,1150712,Production,Producer
304372,546c65559251413059000d90,947243,Production,Producer
304372,576aa2a692514108c200030c,1639820,Production,Producer
304372,576aa2e4c3a36812f7001106,1179270,Camera,Director of Photography
304372,576aa2ff9251412bf1000d68,1548067,Production,Producer
304372,576aa3119251412b97000e58,59473,Editing,Editor
304372,576aa3239251411fcc000087,39123,Production,Casting
304372,576aa33092514108c2000326,5914,Production,Casting
294963,5424314ac3a368086e0039c1,1018106,Directing,Director
294963,5536f57d925141129b0003b0,1087212,Camera,Director of Photography
294963,55f9e56e92514107b9000148,1018106,Writing,Writer
294963,56cedad4c3a3681e44002611,1582570,Crew,Makeup Effects
294963,563ac9039251414ab7021612,155945,Production,Producer
294963,563ac911c3a3681b4b0210bd,939456,Production,Producer
294963,563ac91e9251416d52014bed,1531694,Sound,Original Music Composer
294963,563ac92b9251413b13004ef7,1018106,Sound,Original Music Composer
294963,563ac938c3a3681b6102433a,1204243,Editing,Editor
294963,563ac9449251414c7000306a,58194,Editing,Editor
298382,56c1ed50c3a36817e40078ec,1095,Camera,Director of Photography
298382,544528290e0a26632d007b5c,3047,Writing,Screenplay
298382,5445281fc3a3683e0e007a5d,3047,Directing,Director
298382,56c1ed6692514158e30008c3,3050,Editing,Editor
298382,56c1edd9c3a36817ef00f523,5547,Art,Production Design
298382,56c1ed78c3a36817ef00f517,12203,Production,Casting
298382,56c1f317c3a36817f400fba7,15353,Costume & Make-Up,Hairstylist
298382,56c1edf1c3a36817ef00f52d,26144,Art,Art Direction
298382,56c1ed3bc3a368180600eb74,37757,Sound,Music
298382,56c1ee0c9251410ae6002f77,61485,Art,Set Decoration
321741,54c88589c3a36874ac0054a4,578,Production,Producer
321741,564a779cc3a3686026001145,15841,Editing,Editor
321741,5683ffefc3a36828f500de69,1213,Sound,Original Music Composer
321741,58b47d2cc3a368526d0189af,1296,Production,Executive Producer
321741,5684001bc3a3684be90173cf,5914,Production,Casting
321741,58b47d52c3a3685297019b70,6874,Production,Executive Producer
321741,5683fffcc3a36828f500de6d,8408,Camera,Director of Photography
321741,56840703c3a3685f89003b27,12781,Production,Executive Producer
321741,568407109251414ecb009909,22498,Production,Executive Producer
321741,5762735e925141658e0019d8,66690,Costume & Make-Up,Hairstylist
227973,52fe4eba9251416c7516046f,71729,Directing,Director
227973,532af8f6925141084a00155b,1302779,Writing,Writer
227973,532af90292514108420015a0,123945,Writing,Characters
227973,55312c619251413fa20000c1,1455462,Lighting,Lighting Artist
227973,562e3a4f925141284500a36d,1527481,Writing,Screenplay
227973,562e3a769251414ab7008e85,1527482,Writing,Screenplay
227973,5648aa45c3a3682614007c1a,406615,Camera,Director of Photography
227973,5648aa4ec3a368261a0079fb,1536577,Editing,Editor
227973,5648aa56c3a3682608007a40,116805,Production,Producer
227973,5648aa629251413ad50079d6,1302779,Production,Producer
315465,56e852a6c3a368408f0037e8,81718,Writing,Original Story
315465,54a808489251414d67001bc4,81718,Directing,Director
315465,55cf5f019251412e51003efd,1067807,Sound,Music
315465,56e6a641c3a36807b20032c1,1590927,Production,Producer
315465,56e6a64ac3a3685aa000a219,1590928,Production,Producer
315465,56e6a67ac3a3685aa40099bb,237364,Production,Producer
315465,56e6a6959251412c4c0011b6,78343,Production,Producer
315465,56e6a6a6c3a3685a9000aad8,1590935,Production,Producer
315465,56e6a6d092514122ba0002c8,1590938,Art,Art Direction
315465,56e6a6d8c3a3685a9000aaec,1590939,Art,Art Direction
44282,52fe4681c3a36847f8102e5b,935102,Directing,Director
44282,5324da759251411544000d37,935102,Writing,Writer
44282,5324da939251410d95000db2,1301191,Production,Executive Producer
44282,5324daa79251411f8500681f,1271292,Production,Executive Producer
44282,5324dab79251411439000d18,1031006,Production,Producer
44282,5324dac99251411439000d1a,1031007,Sound,Music
44282,5324dae89251410c87000db8,1271294,Crew,Cinematography
44282,5324daf89251411544000d3c,935102,Editing,Editor
254005,52fe4e9e9251416c91137efd,1289919,Directing,Director
254005,53f0a1e4c3a3685ae70029e4,1353779,Writing,Writer
254005,53f0a1f6c3a3685aed0028ea,1289919,Writing,Writer
254005,53f0a2d2c3a3685ae7002a05,1353787,Crew,Cinematography
254005,53f0a2e9c3a3685ae7002a0c,1353788,Sound,Music
306952,547b4c7cc3a3685af600011d,1272849,Directing,Director
306952,55c57a969251417a24000bec,138007,Writing,Screenplay
306952,55c57aa49251417a2c000c10,138008,Writing,Screenplay
306952,55c57ab3c3a3682f31000bf3,71549,Writing,Novel
306952,55c57abe9251417a30000bc4,71550,Writing,Novel
312221,5660debac3a36875ed004b80,6410,Production,Casting
312221,5660dfef9251417904004f1b,7537,Sound,Sound Designer
312221,5660e01c9251412204003e70,7537,Sound,Sound Re-Recording Mixer
312221,57398d5a9251414b03002374,19156,Production,Casting
312221,56c9a5ae92514117420072f5,8160,Sound,Foley
312221,56c9a5c4c3a368408900728f,8163,Sound,Foley
312221,5660e0dc9251417918004da9,11472,Production,Producer
312221,5660e107c3a36875e000586f,16483,Production,Producer
312221,559b0a509251413cd200040f,16483,Writing,Characters
312221,5660e1389251412204003ebe,16485,Production,Producer
324325,54d6ad3fc3a368439a00318a,19859,Directing,Director
324325,54d6ad4dc3a3683b92003a44,1424434,Directing,Director
324325,565608b9c3a368198d004e8c,19859,Writing,Story
324325,565608ebc3a36819920054da,19859,Production,Producer
324325,5713eb569251414a71002938,221609,Production,Executive Producer
339527,569f9f2e9251410958006192,1024836,Production,Producer
339527,569fa11c92514109580061dc,1566123,Production,Researcher
339527,569fa180c3a36858ce00a0dd,1566124,Art,Art Department Coordinator
339527,58239ec99251415de10006fb,39387,Writing,Writer
339527,554e66ee9251413e40002f8f,1032011,Directing,Director
339527,554e673a92514144cf001012,53841,Camera,Director of Photography
339527,554e6758925141225300199d,1465468,Editing,Editor
339527,55c374fd9251413ee800234a,57366,Production,Producer
339527,55c375299251413ef40023c9,57367,Production,Producer
339527,55c375419251413ee8002360,9543,Production,Producer
323679,54d372aa9251413fd600371a,935279,Directing,Director
323679,54d372c2c3a368616e002ecf,935279,Writing,Screenplay
323679,54d372dbc3a3686abc00365e,1203818,Camera,Director of Photography
323679,54d37316c3a3686ac2002f3e,1423461,Art,Production Design
323679,54d373319251413fcd0035d9,45405,Production,Executive Producer
323679,54d3733f9251413fcd0035dd,45407,Production,Executive Producer
323679,54d37362c3a368616e002ee0,1267385,Production,Executive Producer
323679,54d3738b9251413fc10036ee,1423462,Production,Executive Producer
323679,54d373c59251413fcd0035f7,31579,Sound,Original Music Composer
323679,54d373e2c3a3686ac40034a2,12590,Production,Producer
295748,54f1badd9251416b380018f7,74376,Directing,Director
295748,54f1babcc3a3683248001ce3,74376,Writing,Writer
364067,5620e974c3a3680e1d008478,1769,Directing,Director
364067,5620e97b92514171d4007f75,1769,Writing,Writer
364067,5620e98a9251417f47006020,1532,Writing,Writer
364067,5620e993c3a368240d00157e,28866,Writing,Writer
364067,564e49919251414b07000ba0,1782,Editing,Editor
364067,564e499ec3a3680712000986,1784,Art,Production Design
364067,5662c92f9251412ac4003629,1769,Production,Executive Producer
364067,5662c946c3a3682bde0033b8,1532,Production,Executive Producer
364067,5662c9549251412aca003809,28866,Production,Executive Producer
364067,5662c96f9251412ac4003638,38803,Production,Executive Producer
333555,551a6968c3a36835bf0016f2,27875,Directing,Director
333555,551a6974c3a368252a000f64,27875,Writing,Writer
318846,55187d2e9251416f0a004c26,55710,Directing,Director
318846,55187d3fc3a36862ff004a81,55710,Writing,Screenplay
318846,55721d79c3a3687f0c004712,15493,Camera,Director of Photography
318846,55721f099251416af7002098,1474332,Writing,Screenplay
318846,56834953c3a3684bcc01760e,19156,Production,Casting
318846,58416f81c3a36865b600732b,3190,Editing,Editor
318846,568349059251414f6300f783,136186,Writing,Book
318846,5683492b92514169d0002075,1533516,Sound,Original Music Composer
318846,5683496092514131df013873,6410,Production,Casting
318846,56834977c3a3686075014ef1,54585,Art,Production Design
347969,5679392c925141118700256c,2593,Sound,Original Music Composer
347969,567939a5925141117b002442,4501,Camera,Director of Photography
347969,5679393d925141118a002611,9423,Sound,Original Music Composer
347969,567938a09251411183002544,19292,Production,Producer
347969,559d8766c3a368081d000015,19292,Writing,Writer
347969,5679387a925141119000251c,20818,Production,Producer
347969,56916e3a92514179a3000756,20824,Art,Production Design
347969,559d875ec3a368081d000012,56728,Writing,Writer
347969,559d874e9251412db6000004,57370,Directing,Director
347969,567939b3925141117d00260d,60151,Editing,Editor
303867,546a44cb22136e284f0018cc,109314,Directing,Director
303867,546a44d2eaeb816b55003d72,109314,Writing,Writer
303867,546a44e3eaeb816b55003d76,109314,Production,Producer
303867,546a44f022136e45510008d7,109314,Editing,Editor
303867,56fed29e9251415d0e0008d0,109314,Crew,Cinematography
329833,54ff0d5e9251410e56001a13,15009,Writing,Writer
329833,56bcb481c3a36860d6003882,2997,Production,Producer
329833,58a5c1fcc3a3683d74006397,3184,Production,Producer
329833,58a5c195c3a3683d7400634d,7233,Production,Producer
329833,56d5aa08c3a3681e440193fe,10572,Sound,Music
329833,5546d6aa9251411889000fd4,7399,Directing,Director
329833,56bcb4bf92514144d7003a66,7399,Production,Producer
329833,54ff0f579251410e54001a93,7399,Writing,Writer
329833,5786ea75c3a36850c200108f,14376,Editing,Editor
329833,56d5aae09251410bd1005349,15348,Crew,Cinematography
259694,56be233492514140a600221d,2952,Production,Casting
259694,56be2431c3a36817f40045ba,1588,Production,Executive Producer
259694,56be2426c3a36817f40045b7,69597,Production,Executive Producer
259694,56be235f925141735600434e,25906,Editing,Editor
259694,56be236d9251417356004350,39038,Art,Production Design
259694,56be23df925141734d004321,41332,Production,Executive Producer
259694,56378687c3a3681b5e01c46b,56718,Writing,Screenplay
259694,563786cf9251414ad801bbea,56718,Production,Producer
259694,56be23f0925141734d004327,57430,Production,Executive Producer
259694,5327f64f9251411a1e001b1e,63820,Directing,Director
274167,539097bac3a3680d47001ae7,74619,Directing,Director
274167,539097f6c3a3680d5e001a4f,202648,Writing,Screenplay
274167,53909801c3a3680d5e001a52,55710,Writing,Screenplay
274167,5390980fc3a36860ca0009d0,99410,Writing,Screenplay
274167,56edb9169251412b33000b92,224530,Editing,Editor
274167,56edb9859251416a2a000373,54585,Art,Production Design
274167,553c0c7ac3a3683c48002aad,11506,Camera,Director of Photography
274167,56edb908c3a3682253008126,1589,Sound,Original Music Composer
274167,56edb92492514171a00011a9,37012,Editing,Editor
274167,56edb9379251415e62007a6b,23659,Production,Producer
266294,5357e30a0e0a260688000193,168667,Directing,Director
266294,553be6b9925141275e0059b4,1226294,Writing,Screenplay
266294,553be6dd92514157f0000ad0,54164,Camera,Director of Photography
266294,553be7049251416874003c0b,10394,Editing,Editor
266294,56e6eb5c92514115a2003a66,187214,Production,Executive Producer
266294,56e6eb65c3a3685aa000acc9,56323,Production,Producer
266294,56e6eb6d92514165250061a2,1237543,Production,Co-Producer
266294,56e6eb759251417ea200114a,56322,Production,Executive Producer
