ml_movie_id,imdb_id,tmdb_id
5401,tt0279493,12277
5404,tt0090570,15677
5410,tt0067756,811
5413,tt0079788,7216
5414,tt0280486,3132
5415,tt0279778,9583
5417,tt0285441,13245
5418,tt0258463,2501
5419,tt0267913,9637
5420,tt0245562,12100
5421,tt0238924,16857
5425,tt0244479,15813
5427,tt0082146,18905
5428,tt0087042,14774
5433,tt0090021,17898
5434,tt0040823,21635
5438,tt0100135,10169
5440,tt0041866,13909
5443,tt0247444,35696
5444,tt0275847,11544
5445,tt0181689,180
5446,tt0252444,9555
5448,tt0314166,17710
5449,tt0280590,2022
5450,tt0258273,50035
5452,tt0107438,11982
5458,tt0308506,21972
5459,tt0120912,608
5460,tt0289408,59387
5462,tt0305396,17043
5463,tt0253556,6278
5464,tt0257044,4147
5470,tt0044744,20324
5471,tt0089798,49370
5473,tt0072976,42254
5475,tt0065234,2721
5477,tt0254455,1364
5478,tt0271367,8869
5479,tt0267626,8665
5480,tt0243585,10996
5481,tt0295178,818
5483,tt0303353,29047
5489,tt0079641,6404
5490,tt0074205,19133
5498,tt0058888,3780
5500,tt0088286,8764
5501,tt0295427,13908
5502,tt0286106,2675
5503,tt0265930,12308
5504,tt0287717,9488
5505,tt0279113,9962
5506,tt0309377,9573
5507,tt0295701,7451
5508,tt0274309,2750
5515,tt0120263,34070
5516,tt0274117,6173
5517,tt0232083,10305
5518,tt0082054,42337
5521,tt0093780,10081
5522,tt0073631,11484
5523,tt0180052,11692
5524,tt0300532,9266
5525,tt0246772,3640
5527,tt0256276,30072
5528,tt0265459,9357
5530,tt0258153,9296
5531,tt0281322,15070
5538,tt0088885,11243
5540,tt0082186,10323
5541,tt0102059,9595
5544,tt0080025,24750
5548,tt0090966,9941
5553,tt0094025,10859
5556,tt0295254,9544
5560,tt0022599,31514
5561,tt0103125,13571
5564,tt0283026,20616
5568,tt0087507,16806
5569,tt0068833,15516
5570,tt0117883,9299
5572,tt0303714,10611
5573,tt0265808,12770
5574,tt0293662,4108
5577,tt0280760,9685
5582,tt0103924,14361
5585,tt0101821,32685
5588,tt0077681,12262
5597,tt0103003,11504
5599,tt0022458,977
5600,tt0080117,233
5601,tt0039111,19049
5602,tt0048281,5506
5603,tt0044829,32961
5604,tt0044876,32568
5605,tt0171685,29698
5607,tt0292542,19460
5608,tt0250258,575
5609,tt0308208,10550
5611,tt0240510,9093
5612,tt0280380,9039
5613,tt0283832,1958
5617,tt0274812,11013
5618,tt0245429,129
5620,tt0256415,11529
5621,tt0290095,10771
5625,tt0179098,31005
5628,tt0281364,2110
5629,tt0298388,15173
5630,tt0289765,9533
5632,tt0280491,4107
5633,tt0246677,10575
5636,tt0271259,9260
5637,tt0101898,21828
5638,tt0058379,1682
5642,tt0079668,33831
5643,tt0095895,24348
5644,tt0035211,19140
5646,tt0098575,37606
5649,tt0051554,11868
5650,tt0086373,12921
5651,tt0058230,19953
5663,tt0276816,12590
5666,tt0292644,1809
5667,tt0283084,13768
5668,tt0283139,10994
5669,tt0310793,1430
5670,tt0328962,19973
5672,tt0313487,12600
5673,tt0272338,8051
5675,tt0291502,12779
5677,tt0267248,15992
5678,tt0227984,1613
5679,tt0298130,565
5680,tt0298744,14112
5682,tt0252480,15192
5684,tt0145937,21925
5685,tt0296166,30309
5686,tt0318034,16646
5689,tt0101453,12647
5690,tt0095327,12477
5691,tt0107254,10285
5693,tt0076666,11009
5694,tt0086361,10805
5696,tt0081696,17496
5699,tt0080031,5917
5700,tt0081693,31278
5705,tt0081777,15668
5707,tt0081974,19429
5710,tt0082045,11340
5712,tt0082085,11644
5715,tt0082118,24124
5723,tt0082200,26560
5729,tt0082329,19114
5732,tt0082351,10863
5734,tt0085518,15900
5735,tt0077533,12237
5745,tt0082405,25113
5746,tt0082431,28893
5747,tt0082432,11646
5752,tt0082477,21764
5754,tt0082497,42149
5765,tt0082679,41394
5768,tt0082763,16471
5772,tt0082783,25468
5773,tt0082801,19507
5777,tt0082894,17450
5778,tt0082748,47886
5779,tt0082910,31646
5780,tt0082926,14269
5782,tt0082949,1672
5784,tt0288477,9645
5785,tt0322802,9012
5787,tt0270707,13440
5788,tt0286261,12454
5791,tt0120679,1360
5792,tt0299117,13441
5795,tt0047880,48155
5796,tt0061452,12208
5799,tt0053804,1941
5801,tt0060921,31918
5803,tt0297181,8427
5808,tt0210382,13526
5809,tt0280665,9280
5810,tt0298203,65
5812,tt0297884,10712
5815,tt0297162,10167
5816,tt0295297,672
5818,tt0313196,542
5825,tt0036112,25037
5826,tt0042895,11617
5830,tt0055207,18993
5832,tt0283644,29229
5833,tt0280609,11880
5836,tt0051745,1377
5839,tt0099669,12716
5840,tt0099266,12717
5841,tt0102782,13888
5843,tt0103112,10750
5847,tt0082970,25566
5850,tt0083000,43089
5853,tt0081455,9538
5854,tt0083064,14664
5859,tt0083111,12528
5864,tt0083170,26325
5867,tt0083190,11524
5869,tt0083232,32077
5872,tt0246460,36669
5873,tt0283530,17187
5874,tt0293815,10426
5876,tt0258068,8198
5878,tt0287467,64
5879,tt0271263,13376
5880,tt0283160,15074
5881,tt0307479,2103
5882,tt0133240,9016
5883,tt0283632,16028
5888,tt0118767,20992
5891,tt0077713,25239
5893,tt0110308,25284
5899,tt0058777,14433
5900,tt0289848,9932
5901,tt0262396,13369
5902,tt0268126,2757
5903,tt0238380,7299
5909,tt0290329,4241
5913,tt0083276,35343
5914,tt0083281,30142
5915,tt0083284,17360
5918,tt0083542,40952
5923,tt0083598,41760
5926,tt0083641,45840
5927,tt0083642,16363
5932,tt0083702,42124
5933,tt0083717,25297
5936,tt0083745,67772
5938,tt0083806,17590
5940,tt0083869,28940
5941,tt0303933,13497
5942,tt0302640,11852
5943,tt0252076,7303
5944,tt0253754,201
5945,tt0257360,2755
5947,tt0298856,21868
5949,tt0220580,10856
5952,tt0167261,121
5954,tt0307901,1429
5955,tt0168786,13435
5956,tt0217505,3131
5957,tt0313737,2642
5958,tt0282120,14317
5959,tt0272207,11022
5960,tt0099091,24249
5961,tt0099160,9491
5962,tt0106453,2149
5963,tt0054743,20139
5965,tt0075968,19067
5968,tt0100143,14931
5969,tt0110613,11317
5970,tt0102492,4032
5971,tt0096283,8392
5980,tt0071222,16938
5981,tt0055894,21143
5985,tt0249371,4435
5986,tt0068575,16993
5989,tt0264464,640
5991,tt0299658,1574
5992,tt0274558,590
5993,tt0290210,13560
5994,tt0309912,29339
5995,tt0253474,423
6000,tt0080503,28679
6001,tt0085794,262
6003,tt0290538,4912
6005,tt0330069,23626
6006,tt0305711,12090
6008,tt0291172,35172
6012,tt0295289,9582
6013,tt0257568,10628
6014,tt0271668,11078
6016,tt0317248,598
6021,tt0075675,11222
6022,tt0103671,13199
6025,tt0106500,15278
6027,tt0101748,14667
6031,tt0052918,34148
6035,tt0029453,26252
6037,tt0084737,19415
6039,tt0088414,5968
6040,tt0282209,10727
6047,tt0039305,20663
6051,tt0070155,7514
6057,tt0326769,12253
6058,tt0309593,9358
6059,tt0292506,1647
6060,tt0280720,9027
6062,tt0308514,21189
6063,tt0303361,10894
6064,tt0049291,28528
6073,tt0055597,43028
6077,tt0083908,4193
6078,tt0083943,10724
6084,tt0084088,37917
6091,tt0084228,8219
6092,tt0084234,27088
6093,tt0084237,10150
6095,tt0084266,16407
6100,tt0084329,8288
6101,tt0084335,15600
6104,tt0084352,11949
6107,tt0084422,42130
6109,tt0084445,41291
6114,tt0084488,37997
6121,tt0084565,42135
6122,tt0084597,21923
6123,tt0084628,1563
6126,tt0084654,2262
6132,tt0084719,30874
6140,tt0084777,29702
6143,tt0084814,9699
6148,tt0084899,47955
6154,tt0301181,26454
6155,tt0251127,9919
6156,tt0300471,6038
6157,tt0287978,9480
6159,tt0299458,13132
6162,tt0302674,1956
6163,tt0291579,12112
6166,tt0106701,12139
6170,tt0078872,17264
6178,tt0059573,33364
6180,tt0100442,31598
6183,tt0053172,4952
6184,tt0074851,991
6185,tt0279331,4911
6186,tt0279111,16072
6187,tt0289992,11615
6188,tt0302886,11635
6197,tt0278731,9613
6201,tt0091374,21867
6203,tt0102303,6524
6204,tt0107563,11244
6211,tt0301978,14633
6212,tt0305669,10678
6213,tt0314353,9567
6214,tt0290673,979
6215,tt0298408,13819
6216,tt0161860,1591
6218,tt0286499,455
6219,tt0269347,10632
6223,tt0283003,12079
6225,tt0055047,36362
6227,tt0050659,18535
6228,tt0035417,23159
6230,tt0069765,42459
6232,tt0060182,15347
6233,tt0106466,44968
6234,tt0075995,37258
6235,tt0099776,8996
6237,tt0047030,17729
6238,tt0099699,12157
6239,tt0052948,11571
6240,tt0102593,71142
6242,tt0178868,2671
6243,tt0218553,9669
6244,tt0096028,45129
6245,tt0065054,42618
6247,tt0066579,66027
6249,tt0285462,9557
6250,tt0285531,6171
6252,tt0264150,11523
6254,tt0028597,14675
6256,tt0074287,57447
6257,tt0061834,42695
6260,tt0046247,29912
6263,tt0264395,10782
6264,tt0298814,9341
6265,tt0325537,9776
6266,tt0286788,10735
6268,tt0316188,25461
6269,tt0334416,51927
6271,tt0070460,1675
6273,tt0042593,17057
6279,tt0281820,6016
6281,tt0183649,1817
6283,tt0275277,11299
6286,tt0311519,7294
6287,tt0305224,9506
6290,tt0251736,2662
6291,tt0300140,12093
6294,tt0245803,11817
6295,tt0323572,24621
6296,tt0310281,13370
6297,tt0311289,8326
6298,tt0328099,13411
6299,tt0301727,11516
6300,tt0236027,10180
6301,tt0067800,994
6303,tt0066769,10514
6305,tt0060390,1714
6308,tt0091396,9930
6314,tt0108442,12661
6315,tt0092214,29355
6316,tt0078504,24961
6318,tt0102411,31633
6322,tt0310910,10743
6323,tt0309698,2832
6329,tt0252684,15098
6331,tt0334405,16636
6332,tt0306841,18736
6333,tt0290334,36658
6335,tt0118926,20689
6337,tt0285861,15394
6338,tt0317303,10708
6339,tt0301414,22016
6341,tt0308878,22958
6342,tt0250067,15850
6344,tt0237993,10989
6345,tt0088915,1816
6348,tt0086999,17464
6349,tt0086998,15259
6350,tt0092067,10515
6356,tt0050468,22201
6357,tt0049314,11424
6358,tt0045963,34857
6365,tt0234215,604
6367,tt0309530,10720
6370,tt0283900,1555
6373,tt0315327,310
6377,tt0266543,12
6378,tt0317740,9654
6379,tt0295700,9902
6380,tt0342172,2260
6383,tt0322259,584
6385,tt0298228,1088
6386,tt0060748,5921
6387,tt0101020,47423
6390,tt0050972,43239
6395,tt0069895,29425
6400,tt0307197,51391
6404,tt0044000,43361
6405,tt0043067,6646
6408,tt0071143,147729
6410,tt0074281,15462
6412,tt0031225,43828
6413,tt0079100,11145
6414,tt0057093,32328
6416,tt0059358,29586
6419,tt0100200,111815
6422,tt0059711,21027
6423,tt0105481,37264
6424,tt0102603,11890
6425,tt0120142,36807
6426,tt0048055,18721
6427,tt0066279,37662
6428,tt0065134,11916
6429,tt0043137,14551
6433,tt0019760,26317
6436,tt0108330,8092
6440,tt0101410,290
6442,tt0103791,2470
6446,tt0054757,30462
6447,tt0060355,1403
6448,tt0059183,10243
6450,tt0050490,37103
6452,tt0051878,40085
6454,tt0100211,2263
6458,tt0060177,19728
6460,tt0057427,3009
6461,tt0054428,6643
6464,tt0119215,14817
6465,tt0076240,41426
6466,tt0102456,41791
6467,tt0039739,49842
6468,tt0105483,41670
6470,tt0065547,38765
6473,tt0091164,36372
6476,tt0102900,2071
6477,tt0036377,43516
6480,tt0062362,32489
6482,tt0329028,10152
6484,tt0329717,11375
6493,tt0318283,17813
6498,tt0067458,35068
6502,tt0289043,170
6503,tt0305357,9471
6506,tt0286635,9581
6509,tt0071141,216
6516,tt0048947,38171
6518,tt0099587,18886
6521,tt0079510,42176
6522,tt0058324,39231
6525,tt0093660,40634
6527,tt0045125,33454
6530,tt0074811,11482
6533,tt0069495,6949
6534,tt0286716,1927
6535,tt0333780,10327
6536,tt0165982,14411
6537,tt0181852,296
6538,tt0324133,302
6539,tt0325980,22
6541,tt0311429,8698
6547,tt0322659,32235
6548,tt0172156,8961
6550,tt0274166,9486
6552,tt0301199,3472
6559,tt0110364,20726
6561,tt0053084,12649
6562,tt0057523,44916
6564,tt0325703,1996
6565,tt0329575,4464
6566,tt0338459,12279
6568,tt0342167,33339
6571,tt0319769,54580
6579,tt0055256,430
6582,tt0089901,10553
6584,tt0061177,21449
6585,tt0070915,4984
6586,tt0328828,8273
6587,tt0299930,8046
6591,tt0318411,8094
6593,tt0322330,10330
6595,tt0257076,9257
6596,tt0306734,9499
6598,tt0308508,15292
6599,tt0054599,12491
6602,tt0094793,27814
6603,tt0039335,41206
6609,tt0058715,24192
6611,tt0045274,833
6612,tt0103888,26755
6615,tt0329101,6466
6617,tt0316356,2055
6618,tt0286112,11770
6620,tt0305206,2771
6624,tt0313911,10923
6628,tt0087425,21989
6629,tt0045888,18573
6630,tt0051776,37451
6636,tt0090103,8992
6638,tt0086525,19053
6639,tt0062467,11206
6641,tt0216625,30970
6643,tt0046438,18148
6644,tt0091830,54898
6645,tt0066434,636
6646,tt0062430,3055
6650,tt0041546,11898
6658,tt0078721,9051
6659,tt0100814,9362
6662,tt0057413,936
6663,tt0075066,12268
6664,tt0088944,10999
6665,tt0079073,33521
6666,tt0068361,4593
6669,tt0044741,3782
6671,tt0099040,2891
6678,tt0099731,20815
6679,tt0308808,19433
6684,tt0067445,6619
6686,tt0288045,10610
6690,tt0284491,38874
6695,tt0301470,11351
6703,tt0304711,9616
6707,tt0303816,11547
6708,tt0325805,7270
6709,tt0285823,1428
6710,tt0246592,17906
6711,tt0335266,153
6713,tt0291350,33320
6718,tt0089222,27590
6721,tt0103285,10617
6722,tt0105839,10618
6723,tt0108592,10619
6724,tt0070510,11293
6725,tt0078239,36759
6730,tt0077369,9584
6731,tt0088993,8408
6732,tt0064418,14030
6735,tt0079826,16323
6739,tt0042209,23325
6743,tt0034928,23033
6744,tt0089730,19064
6748,tt0078908,28942
6751,tt0331468,12767
6753,tt0327137,13156
6754,tt0320691,277
6755,tt0281686,9707
6757,tt0284034,24488
6760,tt0310154,36791
6762,tt0334754,17614
6763,tt0266489,7288
6764,tt0327850,10159
6765,tt0328589,10934
6768,tt0309820,5653
6769,tt0330602,321
6770,tt0314412,20
6771,tt0362511,18113
6772,tt0318202,5168
6773,tt0286244,9662
6774,tt0086541,837
6776,tt0282674,19666
6777,tt0055031,821
6779,tt0078199,37672
6780,tt0103882,1358
6782,tt0097728,11475
6783,tt0031885,776
6785,tt0047472,16563
6786,tt0089424,11703
6787,tt0074119,891
6790,tt0267287,10881
6791,tt0092603,11832
6793,tt0103786,11806
6794,tt0106375,10438
6796,tt0101507,650
6797,tt0101516,10337
6798,tt0074256,8446
6800,tt0090859,9874
6803,tt0087909,29161
6806,tt0251433,49291
6807,tt0085959,4543
6808,tt0065207,11046
6810,tt0102945,7442
6811,tt0110759,14425
6812,tt0100514,6723
6813,tt0059221,13343
6814,tt0087062,16969
6816,tt0094138,13339
6818,tt0091251,25237
6820,tt0210070,9871
6826,tt0063591,20238
6827,tt0110169,33783
6832,tt0102768,11364
6835,tt0082000,39916
6840,tt0067217,32082
6850,tt0104695,12772
6852,tt0061809,18900
6856,tt0035575,3087
6857,tt0107692,14282
6858,tt0056291,11502
6862,tt0313443,2116
6863,tt0332379,1584
6867,tt0340377,2056
6868,tt0335563,4997
6869,tt0340468,8439
6870,tt0327056,322
6872,tt0317676,11059
6873,tt0138524,11775
6874,tt0266697,24
6879,tt0313542,11329
6880,tt0324216,9373
6881,tt0311648,1550
6883,tt0325055,28200
6884,tt0312549,10629
6885,tt0199626,10944
6887,tt0316465,13920
6888,tt0306047,4256
6889,tt0328880,10009
6890,tt0363589,1807
6892,tt0314676,30141
6893,tt0064505,10536
6896,tt0090015,42044
6898,tt0313670,1376
6902,tt0165832,20312
6909,tt0325655,10389
6918,tt0048956,897
6920,tt0065531,11657
6927,tt0308383,10922
6932,tt0323944,13537
6934,tt0242653,605
6935,tt0363510,33222
6936,tt0319343,10719
6940,tt0337961,1836
6942,tt0314331,508
6944,tt0101862,11846
6947,tt0311113,8619
6950,tt0338188,12146
6951,tt0312528,10588
6952,tt0348836,4970
6953,tt0315733,470
6954,tt0338135,11042
6957,tt0307987,10147
6958,tt0338094,10756
6959,tt0300556,9562
6961,tt0104237,11012
6963,tt0293088,30068
6964,tt0088987,40913
6966,tt0099365,9556
6970,tt0050307,24203
6971,tt0101829,9065
6974,tt0099615,10168
6975,tt0119167,10234
6977,tt0102526,10952
6978,tt0102943,14022
6979,tt0086567,860
6981,tt0048452,48035
6982,tt0043686,5000
6983,tt0036969,22744
6985,tt0019254,780
6986,tt0016641,31510
6987,tt0010323,234
6989,tt0085615,8289
6990,tt0079240,11583
6991,tt0087365,11002
6992,tt0109951,6472
6993,tt0091167,5143
6995,tt0065832,5227
6996,tt0102034,8010
6997,tt0104427,10410
6999,tt0104452,10407
7000,tt0102070,9292
7001,tt0077745,11850
7002,tt0100151,48745
7003,tt0102181,2297
7004,tt0099938,951
7005,tt0102216,10804
7007,tt0102266,9319
7008,tt0070849,1643
7009,tt0104756,2007
7010,tt0101316,10995
7011,tt0091495,8047
7012,tt0100201,2612
7013,tt0048424,3112
7016,tt0093692,1825
7017,tt0105104,10538
7018,tt0100404,11092
7020,tt0102721,14904
7022,tt0266308,3176
7023,tt0107156,9261
7024,tt0073650,5336
7025,tt0102443,23908
7026,tt0094072,14671
7027,tt0090022,11509
7028,tt0100449,10729
7029,tt0076590,29437
7034,tt0150662,11634
7036,tt0090142,11824
7038,tt0210358,20067
7040,tt0090180,9846
7042,tt0090563,11986
7043,tt0056663,1626
7044,tt0100935,483
7045,tt0100944,10166
7046,tt0094332,6069
7048,tt0119807,11676
7051,tt0059903,3681
7055,tt0028333,20325
7056,tt0022286,17687
7058,tt0039566,41465
7059,tt0037120,17641
7060,tt0070239,12545
7061,tt0031210,27972
7062,tt0055798,898
7063,tt0068182,2000
7064,tt0038348,648
7065,tt0004972,618
7067,tt0059229,19120
7068,tt0054632,4024
7069,tt0067372,11316
7070,tt0040724,3089
7071,tt0072417,29845
7072,tt0031971,995
7073,tt0058586,1594
7074,tt0015163,32318
7075,tt0049096,11839
7076,tt0062765,916
7078,tt0030287,1976
7079,tt0031455,31685
7080,tt0024034,3062
7082,tt0056575,12708
7084,tt0069097,11610
7085,tt0058571,4939
7086,tt0030637,25016
7087,tt0087892,15927
7088,tt0053146,40423
7089,tt0071129,7857
7090,tt0299977,79
7091,tt0023027,13912
7093,tt0071524,987
7095,tt0076327,37749
7096,tt0307385,30140
7099,tt0087544,81
7101,tt0101745,11821
7102,tt0092925,10023
7104,tt0078723,11519
7107,tt0077578,15659
7108,tt0108656,18857
7110,tt0140384,27425
7111,tt0066319,38953
7115,tt0073582,20126
7116,tt0046911,827
7117,tt0107387,11811
7121,tt0041090,25431
7122,tt0060908,17685
7123,tt0102511,2742
7126,tt0074749,32040
7130,tt0059084,24134
7132,tt0026778,37719
7135,tt0054389,1818
7136,tt0062695,255
7137,tt0318374,10744
7139,tt0298845,10511
7142,tt0322589,10028
7143,tt0325710,616
7147,tt0319061,587
7149,tt0337741,6964
7150,tt0338466,1792
7151,tt0335119,3635
7152,tt0340376,41488
7153,tt0167260,122
7154,tt0304415,11820
7155,tt0337909,8696
7156,tt0317910,12698
7158,tt0315983,11093
7160,tt0340855,504
7161,tt0349205,11007
7162,tt0159365,2289
7163,tt0338337,9620
7164,tt0316396,10601
7165,tt0335013,52036
7171,tt0364930,37088
7172,tt0346094,31026
7173,tt0343135,5966
7177,tt0368913,14757
7178,tt0071577,11034
7179,tt0104181,25095
7186,tt0101625,27465
7192,tt0107750,15797
7193,tt0098987,9548
7195,tt0043503,26712
7196,tt0042727,1882
7198,tt0093737,17258
7206,tt0050706,427
7208,tt0033553,3022
7209,tt0046487,778
7210,tt0038762,3088
7211,tt0043915,23152
7212,tt0041498,23567
7215,tt0037382,22584
7216,tt0033717,27725
7217,tt0039302,16227
7219,tt0033149,16933
7222,tt0028346,37833
7223,tt0042369,18995
7228,tt0104009,14239
7234,tt0047528,405
7235,tt0296042,9696
7236,tt0072730,4917
7238,tt0052080,5055
7247,tt0062803,11708
7250,tt0066193,20444
7254,tt0289879,1954
7255,tt0335559,13476
7256,tt0379557,11194
7257,tt0315824,12634
7258,tt0314498,13505
7260,tt0345551,15708
7263,tt0349825,14292
7265,tt0309987,1278
7266,tt0307109,18841
7272,tt0069332,21968
7285,tt0328538,11023
7293,tt0343660,1824
7294,tt0361925,16784
7299,tt0329388,337
7300,tt0067927,11951
7302,tt0015400,28963
7303,tt0052738,2576
7305,tt0090738,19345
7307,tt0089153,12775
7308,tt0089421,9838
7309,tt0016654,50075
7311,tt0031385,42852
7315,tt0312329,8842
7316,tt0361467,11132
7317,tt0356150,9352
7318,tt0335345,615
7319,tt0331953,11217
7320,tt0338096,10677
7323,tt0301357,338
7324,tt0317648,2023
7325,tt0335438,9384
7327,tt0060827,797
7334,tt0074554,1723
7340,tt0089393,24548
7346,tt0265208,10591
7347,tt0363988,1586
7348,tt0360009,11169
7349,tt0317842,49689
7352,tt0329767,156
7354,tt0107473,10433
7355,tt0118172,47168
7357,tt0050839,43236
7360,tt0363547,924
7361,tt0338013,38
7362,tt0364045,11081
7366,tt0300051,9541
7367,tt0335245,5516
7369,tt0331632,11024
7371,tt0276919,553
7372,tt0277941,10544
7373,tt0167190,1487
7374,tt0299172,13700
7375,tt0337697,11137
7376,tt0351977,11358
7379,tt0318974,10733
7380,tt0327679,14442
7381,tt0327247,2122
7382,tt0326977,25300
7386,tt0049833,6844
7387,tt0077402,923
7394,tt0059797,10338
7395,tt0042327,33839
7396,tt0070644,133919
7407,tt0041098,20278
7419,tt0088680,10843
7437,tt0345074,15673
7438,tt0378194,393
7439,tt0330793,7220
7444,tt0337563,10096
7445,tt0328107,9509
7448,tt0326856,10710
7449,tt0335121,11058
7450,tt0323033,11141
7451,tt0377092,10625
7453,tt0363282,11025
7454,tt0338526,7131
7456,tt0296915,30125
7458,tt0332452,652
7459,tt0293007,8440
7460,tt0379217,883
7481,tt0089092,11864
7482,tt0070034,9461
7484,tt0065780,132
7487,tt0099762,17993
7492,tt0077914,26517
7493,tt0051077,28285
7505,tt0108906,22137
7541,tt0214388,10035
7560,tt0058083,502
7564,tt0058279,30959
7566,tt0088650,20561
7569,tt0062512,667
7570,tt0086034,700
7571,tt0045564,21594
7572,tt0243664,26976
7573,tt0086006,36670
7574,tt0113725,18872
7577,tt0073822,44864
7579,tt0032943,43818
7583,tt0034890,43525
7584,tt0035567,20640
7585,tt0048673,50363
7586,tt0076734,633
7587,tt0062229,5511
7613,tt0103251,41003
7614,tt0048445,13936
7615,tt0089015,294
7616,tt0086984,11507
7619,tt0056241,1162
7624,tt0105327,14684
7636,tt0105217,13937
7649,tt0120711,10940
7650,tt0063285,31965
7697,tt0050861,24012
7698,tt0078966,988
7700,tt0046268,204
7701,tt0100050,9356
7702,tt0037536,32430
7705,tt0045012,33575
7706,tt0020640,13913
7708,tt0061391,18209
7713,tt0034587,25508
7714,tt0061439,18978
7720,tt0073012,12310
7728,tt0038854,25736
7743,tt0089114,9872
7748,tt0059592,2786
7757,tt0057197,11533
7759,tt0086022,1394
7764,tt0079082,13553
7766,tt0050613,3777
7767,tt0346336,11659
7771,tt0057831,10604
7773,tt0288439,16876
7782,tt0108171,9545
7787,tt0048729,16514
7789,tt0328802,1926
7791,tt0099850,11060
7792,tt0071970,17365
7802,tt0080120,11474
7809,tt0162625,49320
7810,tt0146455,10916
7811,tt0146247,10921
7812,tt0121804,10941
7815,tt0092117,24798
7817,tt0070948,4923
7818,tt0054279,36741
7820,tt0053976,11656
7822,tt0046085,25009
7826,tt0039808,40092
7827,tt0284978,10133
7831,tt0031047,14589
7832,tt0037365,14594
7833,tt0034172,14590
7834,tt0027260,14588
7835,tt0039853,14595
7836,tt0066580,9459
7840,tt0031398,24965
7841,tt0287839,192936
7842,tt0142032,876
7843,tt0258760,1583
7844,tt0106936,17653
7845,tt0114720,11069
7846,tt0259685,10829
7881,tt0023694,26860
7882,tt0060841,29049
7883,tt0036027,27130
7889,tt0070518,11577
7892,tt0073756,40810
7894,tt0067140,336
7895,tt0071249,11942
7897,tt0065446,23330
7899,tt0072913,49636
7915,tt0170544,10686
7916,tt0052847,43096
7919,tt0040979,25858
7920,tt0075936,14262
7921,tt0072869,38701
7922,tt0068341,33357
7924,tt0041699,30368
7925,tt0051808,1059
7926,tt0057565,12493
7932,tt0235327,14273
7934,tt0086637,11030
7935,tt0074147,29454
7936,tt0063611,26372
7938,tt0057358,29455
7939,tt0055499,11602
7941,tt0048641,11700
7942,tt0046345,47735
7943,tt0038669,14638
7944,tt0058404,14703
7946,tt0062185,3547
7947,tt0088322,41089
7948,tt0080140,42179
7951,tt0100260,20481
7958,tt0065481,31581
7959,tt0062395,22694
7976,tt0209077,7090
7979,tt0064689,42632
7980,tt0075784,5902
7981,tt0338564,10775
7982,tt0365376,4552
7983,tt0087003,12762
7984,tt0091083,14510
7987,tt0092906,24341
7990,tt0079813,26326
7991,tt0072856,13282
7995,tt0061189,42725
8003,tt0038343,24111
8008,tt0046807,18283
8010,tt0105159,13823
8011,tt0343168,14108
8012,tt0199683,4291
8014,tt0374546,113
8015,tt0064806,28476
8016,tt0068638,5916
8019,tt0308379,12205
8033,tt0060522,3001
8039,tt0065051,11574
8042,tt0070379,203
8044,tt0023042,29740
8056,tt0060490,26268
8057,tt0056541,33632
8093,tt0192657,10355
8094,tt0047849,14554
8117,tt0180748,250
8121,tt0366532,41277
8125,tt0018455,631
8126,tt0057495,25504
8128,tt0092593,1786
8132,tt0104346,16219
8133,tt0328844,15824
8137,tt0054462,27545
8138,tt0053611,22718
8142,tt0221111,11315
8143,tt0048308,35987
8147,tt0062794,29146
8154,tt0053779,439
8157,tt0193253,823
8158,tt0102820,20289
8167,tt0026174,16905
8169,tt0092494,11548
8183,tt0085478,38291
8188,tt0047445,20532
8189,tt0054494,2546
8190,tt0057840,42791
8191,tt0064030,22522
8194,tt0048973,40478
8195,tt0053619,5165
8196,tt0065466,5722
8197,tt0052893,5544
8199,tt0046478,14696
8207,tt0069947,4909
8208,tt0038873,56135
8225,tt0100258,19185
8228,tt0022111,28257
8235,tt0014429,22596
8239,tt0055601,4497
8253,tt0079833,15371
8254,tt0106307,11044
8256,tt0024481,31526
8257,tt0041163,31623
8261,tt0075612,41662
8264,tt0073076,17346
8266,tt0087957,13763
8268,tt0107843,10498
8273,tt0104545,4507
8275,tt0017765,34847
8290,tt0073396,32303
8327,tt0330229,870
8331,tt0033874,26319
8332,tt0067805,45938
8336,tt0035019,39871
8337,tt0046816,10178
8338,tt0039192,16391
8340,tt0079116,10734
8341,tt0040662,10949
8360,tt0298148,809
8361,tt0319262,435
8362,tt0350028,4599
8363,tt0367085,12657
8364,tt0367790,28219
8366,tt0332375,13193
8367,tt0324197,24190
8368,tt0304141,673
8369,tt0297284,16617
8370,tt0363226,246
8371,tt0296572,2789
8372,tt0356634,8920
8373,tt0327162,9890
8376,tt0374900,8193
8385,tt0055100,40894
8387,tt0110857,11546
8404,tt0031448,27118
8410,tt0047542,18398
8420,tt0039725,20849
8423,tt0018051,16661
8447,tt0047577,831
8451,tt0047885,26516
8459,tt0041452,28571
8460,tt0038116,27686
8463,tt0040495,62000
8464,tt0390521,9372
8477,tt0056119,662
8482,tt0037988,16559
8484,tt0053114,31217
8485,tt0196069,8341
8487,tt0054188,19414
8491,tt0042041,15794
8492,tt0044008,13188
8493,tt0100133,12651
8499,tt0078111,26973
8502,tt0044030,17820
8504,tt0115738,31146
8507,tt0022913,136
8511,tt0008133,47653
8524,tt0047086,17761
8525,tt0061135,20277
8526,tt0327437,10204
8527,tt0319531,3515
8528,tt0364725,9472
8529,tt0362227,594
